season,match_round,player_name,player_team,cc_votes
2018,19,Nic Newman,Sydney,0
2018,19,Jordan Dawson,Sydney,0
2018,19,Ben Ronke,Sydney,0
2018,19,Tom McCartin,Sydney,0
2018,19,Colin O'Riordan,Sydney,0
2018,19,Jeremy McGovern,West Coast,2
2018,19,Mark LeCras,West Coast,0
2018,19,Shannon Hurn,West Coast,0
2018,19,Will Schofield,West Coast,0
2018,19,Chris Masten,West Coast,0
2018,19,Jack Redden,West Coast,0
2018,19,Brad Sheppard,West Coast,0
2018,19,Jack Darling,West Coast,0
2018,19,Andrew Gaff,West Coast,0
2018,19,Jamie Cripps,West Coast,0
2018,19,Nathan Vardy,West Coast,0
2018,19,Scott Lycett,West Coast,0
2018,19,Elliot Yeo,West Coast,0
2018,19,Mark Hutchings,West Coast,0
2018,19,Dom Sheed,West Coast,0
2018,19,Liam Duggan,West Coast,0
2018,19,Tom Barrass,West Coast,0
2018,19,Tom Cole,West Coast,0
2018,19,Daniel Venables,West Coast,0
2018,19,Jake Waterman,West Coast,0
2018,19,Willie Rioli,West Coast,0
2018,19,Jack Petruccelle,West Coast,0
2018,19,Jackson Trengove,Western Bulldogs,5
2018,19,Josh Dunkley,Western Bulldogs,2
2018,19,Jack Macrae,Western Bulldogs,1
2018,19,Dale Morris,Western Bulldogs,0
2018,19,Jordan Roughead,Western Bulldogs,0
2018,19,Mitch Wallis,Western Bulldogs,0
2018,19,Hayden Crozier,Western Bulldogs,0
2018,19,Jason Johannisen,Western Bulldogs,0
2018,19,Fletcher Roberts,Western Bulldogs,0
2018,19,Lachie Hunter,Western Bulldogs,0
2018,19,Marcus Bontempelli,Western Bulldogs,0
2018,19,Mitch Honeychurch,Western Bulldogs,0
2018,19,Toby McLean,Western Bulldogs,0
2018,19,Caleb Daniel,Western Bulldogs,0
2018,19,Zaine Cordy,Western Bulldogs,0
2018,19,Marcus Adams,Western Bulldogs,0
2018,19,Josh Schache,Western Bulldogs,0
2018,19,Patrick Lipinski,Western Bulldogs,0
2018,19,Aaron Naughton,Western Bulldogs,0
2018,19,Ed Richards,Western Bulldogs,0
2018,19,Brad Lynch,Western Bulldogs,0
2018,19,Fergus Greene,Western Bulldogs,0
2018,20,Matt Crouch,Adelaide,10
2018,20,Josh Jenkins,Adelaide,6
2018,20,Bryce Gibbs,Adelaide,2
2018,20,Tom Doedee,Adelaide,1
2018,20,Eddie Betts,Adelaide,0
2018,20,David Mackay,Adelaide,0
2018,20,Sam Jacobs,Adelaide,0
2018,20,Taylor Walker,Adelaide,0
2018,20,Rory Sloane,Adelaide,0
2018,20,Tom Lynch,Adelaide,0
2018,20,Brodie Smith,Adelaide,0
2018,20,Daniel Talia,Adelaide,0
2018,20,Luke Brown,Adelaide,0
2018,20,Rory Laird,Adelaide,0
2018,20,Cameron Ellis-Yolmen,Adelaide,0
2018,20,Riley Knight,Adelaide,0
2018,20,Rory Atkins,Adelaide,0
2018,20,Wayne Milera,Adelaide,0
2018,20,Jordan Gallucci,Adelaide,0
2018,20,Hugh Greenwood,Adelaide,0
2018,20,Alex Keath,Adelaide,0
2018,20,Lachlan Murphy,Adelaide,0
2018,20,Dayne Zorko,Brisbane Lions,8
2018,20,Harris Andrews,Brisbane Lions,1
2018,20,Hugh McCluggage,Brisbane Lions,1
2018,20,Luke Hodge,Brisbane Lions,0
2018,20,Stefan Martin,Brisbane Lions,0
2018,20,Mitch Robinson,Brisbane Lions,0
2018,20,Daniel Rich,Brisbane Lions,0
2018,20,Dayne Beams,Brisbane Lions,0
2018,20,Ryan Bastinac,Brisbane Lions,0
2018,20,Allen Christensen,Brisbane Lions,0
2018,20,Josh Walker,Brisbane Lions,0
2018,20,Lewis Taylor,Brisbane Lions,0
2018,20,Nick Robertson,Brisbane Lions,0
2018,20,Darcy Gardiner,Brisbane Lions,0
2018,20,Daniel McStay,Brisbane Lions,0
2018,20,Rhys Mathieson,Brisbane Lions,0
2018,20,Eric Hipwood,Brisbane Lions,0
2018,20,Jarrod Berry,Brisbane Lions,0
2018,20,Alex Witherden,Brisbane Lions,0
2018,20,Cam Rayner,Brisbane Lions,0
2018,20,Oscar McInerney,Brisbane Lions,0
2018,20,Brandon Starcevich,Brisbane Lions,0
2018,20,Kade Simpson,Carlton,0
2018,20,Marc Murphy,Carlton,0
2018,20,Dale Thomas,Carlton,0
2018,20,Matthew Lobbe,Carlton,0
2018,20,Ed Curnow,Carlton,0
2018,20,Cameron OShea,Carlton,0
2018,20,Matthew Wright,Carlton,0
2018,20,Sam Rowe,Carlton,0
2018,20,Jed Lamb,Carlton,0
2018,20,Nick Graham,Carlton,0
2018,20,Patrick Cripps,Carlton,0
2018,20,Darcy Lang,Carlton,0
2018,20,Ciaran Byrne,Carlton,0
2018,20,Caleb Marchbank,Carlton,0
2018,20,Charlie Curnow,Carlton,0
2018,20,Matthew Kennedy,Carlton,0
2018,20,Sam Petrevski-Seton,Carlton,0
2018,20,Jarrod Pickett,Carlton,0
2018,20,Cameron Polson,Carlton,0
2018,20,Harry McKay,Carlton,0
2018,20,Paddy Dow,Carlton,0
2018,20,Lochie O'Brien,Carlton,0
2018,20,Brodie Grundy,Collingwood,8
2018,20,Taylor Adams,Collingwood,5
2018,20,Tom Langdon,Collingwood,1
2018,20,Scott Pendlebury,Collingwood,0
2018,20,Travis Varcoe,Collingwood,0
2018,20,Chris Mayne,Collingwood,0
2018,20,Levi Greenwood,Collingwood,0
2018,20,Steele Sidebottom,Collingwood,0
2018,20,Will Hoskin-Elliott,Collingwood,0
2018,20,Jack Crisp,Collingwood,0
2018,20,Josh Thomas,Collingwood,0
2018,20,Brayden Maynard,Collingwood,0
2018,20,Darcy Moore,Collingwood,0
2018,20,Mason Cox,Collingwood,0
2018,20,Tom Phillips,Collingwood,0
2018,20,Callum L. Brown,Collingwood,0
2018,20,Josh Daicos,Collingwood,0
2018,20,Sam Murray,Collingwood,0
2018,20,Jaidyn Stephenson,Collingwood,0
2018,20,Brody Mihocek,Collingwood,0
2018,20,Brayden Sier,Collingwood,0
2018,20,Jack Madgen,Collingwood,0
2018,20,Zach Merrett,Essendon,6
2018,20,Cale Hooker,Essendon,1
2018,20,Brendon Goddard,Essendon,0
2018,20,David Myers,Essendon,0
2018,20,Tom Bellchambers,Essendon,0
2018,20,Michael Hurley,Essendon,0
2018,20,David Zaharakis,Essendon,0
2018,20,Travis Colyer,Essendon,0
2018,20,Dyson Heppell,Essendon,0
2018,20,Mitch Brown,Essendon,0
2018,20,Devon Smith,Essendon,0
2018,20,Mark Baguley,Essendon,0
2018,20,Jake Stringer,Essendon,0
2018,20,Orazio Fantasia,Essendon,0
2018,20,Adam Saad,Essendon,0
2018,20,Kyle Langford,Essendon,0
2018,20,Conor McKenna,Essendon,0
2018,20,Anthony McDonald-Tipungwuti,Essendon,0
2018,20,Darcy Parish,Essendon,0
2018,20,Aaron Francis,Essendon,0
2018,20,Andrew McGrath,Essendon,0
2018,20,Ben McNiece,Essendon,0
2018,20,Michael Johnson,Fremantle,0
2018,20,David Mundy,Fremantle,0
2018,20,Stephen Hill,Fremantle,0
2018,20,Michael Walters,Fremantle,0
2018,20,Hayden Ballantyne,Fremantle,0
2018,20,Brandon Matera,Fremantle,0
2018,20,Nathan Wilson,Fremantle,0
2018,20,Lachie Neale,Fremantle,0
2018,20,Bradley Hill,Fremantle,0
2018,20,Matt Taberner,Fremantle,0
2018,20,Cam McCarthy,Fremantle,0
2018,20,Alex Pearce,Fremantle,0
2018,20,Ed Langdon,Fremantle,0
2018,20,Brady Grey,Fremantle,0
2018,20,Darcy Tucker,Fremantle,0
2018,20,Luke Ryan,Fremantle,0
2018,20,Brennan Cox,Fremantle,0
2018,20,Sean Darcy,Fremantle,0
2018,20,Bailey Banfield,Fremantle,0
2018,20,Andrew Brayshaw,Fremantle,0
2018,20,Adam Cerra,Fremantle,0
2018,20,Mitch Crowden,Fremantle,0
2018,20,Tim Kelly,Geelong,10
2018,20,Mark Blicavs,Geelong,3
2018,20,Patrick Dangerfield,Geelong,1
2018,20,Gary Ablett,Geelong,0
2018,20,Joel Selwood,Geelong,0
2018,20,Tom Hawkins,Geelong,0
2018,20,Lachie Henderson,Geelong,0
2018,20,Scott Selwood,Geelong,0
2018,20,Mitch Duncan,Geelong,0
2018,20,Daniel Menzel,Geelong,0
2018,20,Cameron Guthrie,Geelong,0
2018,20,Zach Tuohy,Geelong,0
2018,20,Jackson Thurlow,Geelong,0
2018,20,Jed Bews,Geelong,0
2018,20,Jake Kolodjashnij,Geelong,0
2018,20,Sam Menegola,Geelong,0
2018,20,Brandan Parfitt,Geelong,0
2018,20,Jordan Cunico,Geelong,0
2018,20,Lachie Fogarty,Geelong,0
2018,20,Jack Henry,Geelong,0
2018,20,Jamaine Jones,Geelong,0
2018,20,Ryan Abbott,Geelong,0
2018,20,Alex Sexton,Gold Coast,2
2018,20,Michael Rischitelli,Gold Coast,0
2018,20,Jarrod Harbrow,Gold Coast,0
2018,20,Pearce Hanley,Gold Coast,0
2018,20,Aaron Young,Gold Coast,0
2018,20,Jarrod Witts,Gold Coast,0
2018,20,Jesse Lonergan,Gold Coast,0
2018,20,Sean Lemmens,Gold Coast,0
2018,20,Kade Kolodjashnij,Gold Coast,0
2018,20,Nick Holman,Gold Coast,0
2018,20,Jack Leslie,Gold Coast,0
2018,20,Touk Miller,Gold Coast,0
2018,20,Peter Wright,Gold Coast,0
2018,20,Lachie Weller,Gold Coast,0
2018,20,Callum Ah Chee,Gold Coast,0
2018,20,Brayden Fiorini,Gold Coast,0
2018,20,Jack Bowes,Gold Coast,0
2018,20,Will Brodie,Gold Coast,0
2018,20,Max Spencer,Gold Coast,0
2018,20,Jacob Heron,Gold Coast,0
2018,20,Jacob Dawson,Gold Coast,0
2018,20,Wil Powell,Gold Coast,0
2018,20,Josh Kelly,Greater Western Sydney,10
2018,20,Stephen Coniglio,Greater Western Sydney,8
2018,20,Lachie Whitfield,Greater Western Sydney,3
2018,20,Adam Kennedy,Greater Western Sydney,3
2018,20,Callan Ward,Greater Western Sydney,3
2018,20,Jacob Hopper,Greater Western Sydney,2
2018,20,Adam Tomlinson,Greater Western Sydney,1
2018,20,Brett Deledio,Greater Western Sydney,0
2018,20,Heath Shaw,Greater Western Sydney,0
2018,20,Matt de Boer,Greater Western Sydney,0
2018,20,Dawson Simpson,Greater Western Sydney,0
2018,20,Phil Davis,Greater Western Sydney,0
2018,20,Jeremy Cameron,Greater Western Sydney,0
2018,20,Toby Greene,Greater Western Sydney,0
2018,20,Matt Buntine,Greater Western Sydney,0
2018,20,Nick Haynes,Greater Western Sydney,0
2018,20,Rory Lobb,Greater Western Sydney,0
2018,20,Harry Himmelberg,Greater Western Sydney,0
2018,20,Zac Langdon,Greater Western Sydney,0
2018,20,Sam Taylor,Greater Western Sydney,0
2018,20,Brent Daniels,Greater Western Sydney,0
2018,20,Aiden Bonar,Greater Western Sydney,0
2018,20,Tom Mitchell,Hawthorn,8
2018,20,Jack Gunston,Hawthorn,7
2018,20,Ben Stratton,Hawthorn,7
2018,20,Jaeger O'Meara,Hawthorn,1
2018,20,Shaun Burgoyne,Hawthorn,0
2018,20,Jarryd Roughead,Hawthorn,0
2018,20,James Frawley,Hawthorn,0
2018,20,Ryan Schoenmakers,Hawthorn,0
2018,20,Brendan Whitecross,Hawthorn,0
2018,20,Liam Shiels,Hawthorn,0
2018,20,Ricky Henderson,Hawthorn,0
2018,20,Paul Puopolo,Hawthorn,0
2018,20,Isaac Smith,Hawthorn,0
2018,20,Luke Breust,Hawthorn,0
2018,20,Jonathon Ceglar,Hawthorn,0
2018,20,Jarman Impey,Hawthorn,0
2018,20,Kaiden Brand,Hawthorn,0
2018,20,Blake Hardwick,Hawthorn,0
2018,20,Ryan Burton,Hawthorn,0
2018,20,Teia Miles,Hawthorn,0
2018,20,Harry Morrison,Hawthorn,0
2018,20,James Worpel,Hawthorn,0
2018,20,Clayton Oliver,Melbourne,10
2018,20,Angus Brayshaw,Melbourne,6
2018,20,Jesse Hogan,Melbourne,6
2018,20,James Harmes,Melbourne,4
2018,20,Christian Salem,Melbourne,2
2018,20,Jordan Lewis,Melbourne,0
2018,20,Bernie Vince,Melbourne,0
2018,20,Nathan Jones,Melbourne,0
2018,20,Jeff Garlett,Melbourne,0
2018,20,Neville Jetta,Melbourne,0
2018,20,Max Gawn,Melbourne,0
2018,20,Tom McDonald,Melbourne,0
2018,20,Dom Tyson,Melbourne,0
2018,20,Sam Frost,Melbourne,0
2018,20,Jay Kennedy Harris,Melbourne,0
2018,20,Aaron vandenBerg,Melbourne,0
2018,20,Alex Neal-Bullen,Melbourne,0
2018,20,Oscar McDonald,Melbourne,0
2018,20,Christian Petracca,Melbourne,0
2018,20,Joel Smith,Melbourne,0
2018,20,Bayley Fritsch,Melbourne,0
2018,20,Charlie Spargo,Melbourne,0
2018,20,Jack Ziebell,North Melbourne,9
2018,20,Trent Dumont,North Melbourne,7
2018,20,Majak Daw,North Melbourne,2
2018,20,Kayne Turner,North Melbourne,2
2018,20,Jarrad Waite,North Melbourne,0
2018,20,Scott Thompson,North Melbourne,0
2018,20,Todd Goldstein,North Melbourne,0
2018,20,Sam Wright,North Melbourne,0
2018,20,Ben Cunnington,North Melbourne,0
2018,20,Robbie Tarrant,North Melbourne,0
2018,20,Jamie Macmillan,North Melbourne,0
2018,20,Shaun Atley,North Melbourne,0
2018,20,Marley Williams,North Melbourne,0
2018,20,Jed Anderson,North Melbourne,0
2018,20,Nathan Hrovat,North Melbourne,0
2018,20,Luke McDonald,North Melbourne,0
2018,20,Ben Brown,North Melbourne,0
2018,20,Mason Wood,North Melbourne,0
2018,20,Ryan Clarke,North Melbourne,0
2018,20,Jy Simpkin,North Melbourne,0
2018,20,Paul Ahern,North Melbourne,0
2018,20,Will Walker,North Melbourne,0
2018,20,Robbie Gray,Port Adelaide,8
2018,20,Chad Wingard,Port Adelaide,2
2018,20,Dan Houston,Port Adelaide,1
2018,20,Paddy Ryder,Port Adelaide,0
2018,20,Justin Westhoff,Port Adelaide,0
2018,20,Travis Boak,Port Adelaide,0
2018,20,Brad Ebert,Port Adelaide,0
2018,20,Jack Watts,Port Adelaide,0
2018,20,Tom Rockliff,Port Adelaide,0
2018,20,Steven Motlop,Port Adelaide,0
2018,20,Jasper Pittard,Port Adelaide,0
2018,20,Charlie Dixon,Port Adelaide,0
2018,20,Jared Polec,Port Adelaide,0
2018,20,Tom Jonas,Port Adelaide,0
2018,20,Jack Hombsch,Port Adelaide,0
2018,20,Ollie Wines,Port Adelaide,0
2018,20,Tom Clurey,Port Adelaide,0
2018,20,Darcy Byrne-Jones,Port Adelaide,0
2018,20,Riley Bonner,Port Adelaide,0
2018,20,Sam Powell-Pepper,Port Adelaide,0
2018,20,Jarrod Lienert,Port Adelaide,0
2018,20,Kane Farrell,Port Adelaide,0
2018,20,Kane Lambert,Richmond,8
2018,20,Trent Cotchin,Richmond,3
2018,20,Alex Rance,Richmond,2
2018,20,Jack Riewoldt,Richmond,2
2018,20,Dustin Martin,Richmond,1
2018,20,Shane Edwards,Richmond,0
2018,20,Shaun Grigg,Richmond,0
2018,20,David Astbury,Richmond,0
2018,20,Dylan Grimes,Richmond,0
2018,20,Josh Caddy,Richmond,0
2018,20,Jacob Townsend,Richmond,0
2018,20,Brandon Ellis,Richmond,0
2018,20,Nick Vlastuin,Richmond,0
2018,20,Sam Lloyd,Richmond,0
2018,20,Kamdyn McIntosh,Richmond,0
2018,20,Connor Menadue,Richmond,0
2018,20,Toby Nankervis,Richmond,0
2018,20,Daniel Rioli,Richmond,0
2018,20,Jayden Short,Richmond,0
2018,20,Jason Castagna,Richmond,0
2018,20,Jack Higgins,Richmond,0
2018,20,Liam Baker,Richmond,0
2018,20,Sebastian Ross,St Kilda,4
2018,20,David Armitage,St Kilda,0
2018,20,Nathan Brown,St Kilda,0
2018,20,Jarryn Geary,St Kilda,0
2018,20,Jack Steven,St Kilda,0
2018,20,Jake Carlisle,St Kilda,0
2018,20,Tom Hickey,St Kilda,0
2018,20,Jack Newnes,St Kilda,0
2018,20,Jimmy Webster,St Kilda,0
2018,20,Jack Billings,St Kilda,0
2018,20,Luke Dunstan,St Kilda,0
2018,20,Blake Acres,St Kilda,0
2018,20,Tim Membrey,St Kilda,0
2018,20,Jack Lonie,St Kilda,0
2018,20,Jack Sinclair,St Kilda,0
2018,20,Daniel McKenzie,St Kilda,0
2018,20,Jack Steele,St Kilda,0
2018,20,Jade Gresham,St Kilda,0
2018,20,Josh Battle,St Kilda,0
2018,20,Hunter Clark,St Kilda,0
2018,20,Nick Coffield,St Kilda,0
2018,20,Nathan Freeman,St Kilda,0
2018,20,Lance Franklin,Sydney,10
2018,20,Aliir Aliir,Sydney,5
2018,20,Dane Rampe,Sydney,1
2018,20,Jarrad McVeigh,Sydney,0
2018,20,Kieren Jack,Sydney,0
2018,20,Nick Smith,Sydney,0
2018,20,Josh P. Kennedy,Sydney,0
2018,20,Alex Johnson,Sydney,0
2018,20,Luke Parker,Sydney,0
2018,20,Harry Cunningham,Sydney,0
2018,20,Callum Sinclair,Sydney,0
2018,20,Jake Lloyd,Sydney,0
2018,20,Isaac Heeney,Sydney,0
2018,20,Dan Robinson,Sydney,0
2018,20,George Hewett,Sydney,0
2018,20,Tom Papley,Sydney,0
2018,20,Oliver Florent,Sydney,0
2018,20,Will Hayward,Sydney,0
2018,20,Nic Newman,Sydney,0
2018,20,Jordan Dawson,Sydney,0
2018,20,Ben Ronke,Sydney,0
2018,20,Tom McCartin,Sydney,0
2018,20,Elliot Yeo,West Coast,10
2018,20,Jack Redden,West Coast,7
2018,20,Andrew Gaff,West Coast,4
2018,20,Brad Sheppard,West Coast,3
2018,20,Jamie Cripps,West Coast,3
2018,20,Jack Darling,West Coast,2
2018,20,Scott Lycett,West Coast,1
2018,20,Mark LeCras,West Coast,0
2018,20,Shannon Hurn,West Coast,0
2018,20,Will Schofield,West Coast,0
2018,20,Chris Masten,West Coast,0
2018,20,Lewis Jetta,West Coast,0
2018,20,Luke Shuey,West Coast,0
2018,20,Nathan Vardy,West Coast,0
2018,20,Mark Hutchings,West Coast,0
2018,20,Jeremy McGovern,West Coast,0
2018,20,Liam Duggan,West Coast,0
2018,20,Tom Barrass,West Coast,0
2018,20,Tom Cole,West Coast,0
2018,20,Liam Ryan,West Coast,0
2018,20,Daniel Venables,West Coast,0
2018,20,Willie Rioli,West Coast,0
2018,20,Jason Johannisen,Western Bulldogs,10
2018,20,Jack Macrae,Western Bulldogs,8
2018,20,Josh Dunkley,Western Bulldogs,4
2018,20,Marcus Bontempelli,Western Bulldogs,2
2018,20,Lachie Hunter,Western Bulldogs,2
2018,20,Dale Morris,Western Bulldogs,0
2018,20,Jackson Trengove,Western Bulldogs,0
2018,20,Jordan Roughead,Western Bulldogs,0
2018,20,Mitch Wallis,Western Bulldogs,0
2018,20,Tory Dickson,Western Bulldogs,0
2018,20,Hayden Crozier,Western Bulldogs,0
2018,20,Lin Jong,Western Bulldogs,0
2018,20,Toby McLean,Western Bulldogs,0
2018,20,Caleb Daniel,Western Bulldogs,0
2018,20,Roarke Smith,Western Bulldogs,0
2018,20,Zaine Cordy,Western Bulldogs,0
2018,20,Josh Schache,Western Bulldogs,0
2018,20,Patrick Lipinski,Western Bulldogs,0
2018,20,Aaron Naughton,Western Bulldogs,0
2018,20,Ed Richards,Western Bulldogs,0
2018,20,Brad Lynch,Western Bulldogs,0
2018,20,Fergus Greene,Western Bulldogs,0
2018,21,Brodie Smith,Adelaide,7
2018,21,Rory Sloane,Adelaide,1
2018,21,Eddie Betts,Adelaide,0
2018,21,Richard Douglas,Adelaide,0
2018,21,Bryce Gibbs,Adelaide,0
2018,21,David Mackay,Adelaide,0
2018,21,Sam Jacobs,Adelaide,0
2018,21,Taylor Walker,Adelaide,0
2018,21,Kyle Cheney,Adelaide,0
2018,21,Tom Lynch,Adelaide,0
2018,21,Josh Jenkins,Adelaide,0
2018,21,Luke Brown,Adelaide,0
2018,21,Rory Laird,Adelaide,0
2018,21,Matt Crouch,Adelaide,0
2018,21,Cameron Ellis-Yolmen,Adelaide,0
2018,21,Rory Atkins,Adelaide,0
2018,21,Wayne Milera,Adelaide,0
2018,21,Jordan Gallucci,Adelaide,0
2018,21,Hugh Greenwood,Adelaide,0
2018,21,Alex Keath,Adelaide,0
2018,21,Tom Doedee,Adelaide,0
2018,21,Lachlan Murphy,Adelaide,0
2018,21,Harris Andrews,Brisbane Lions,1
2018,21,Dayne Beams,Brisbane Lions,1
2018,21,Luke Hodge,Brisbane Lions,0
2018,21,Stefan Martin,Brisbane Lions,0
2018,21,Mitch Robinson,Brisbane Lions,0
2018,21,Daniel Rich,Brisbane Lions,0
2018,21,Allen Christensen,Brisbane Lions,0
2018,21,Dayne Zorko,Brisbane Lions,0
2018,21,Josh Walker,Brisbane Lions,0
2018,21,Lewis Taylor,Brisbane Lions,0
2018,21,Tom Cutler,Brisbane Lions,0
2018,21,Nick Robertson,Brisbane Lions,0
2018,21,Darcy Gardiner,Brisbane Lions,0
2018,21,Daniel McStay,Brisbane Lions,0
2018,21,Rhys Mathieson,Brisbane Lions,0
2018,21,Eric Hipwood,Brisbane Lions,0
2018,21,Jarrod Berry,Brisbane Lions,0
2018,21,Hugh McCluggage,Brisbane Lions,0
2018,21,Alex Witherden,Brisbane Lions,0
2018,21,Cam Rayner,Brisbane Lions,0
2018,21,Oscar McInerney,Brisbane Lions,0
2018,21,Brandon Starcevich,Brisbane Lions,0
2018,21,Patrick Cripps,Carlton,5
2018,21,Dale Thomas,Carlton,1
2018,21,Kade Simpson,Carlton,0
2018,21,Marc Murphy,Carlton,0
2018,21,Matthew Lobbe,Carlton,0
2018,21,Ed Curnow,Carlton,0
2018,21,Matthew Wright,Carlton,0
2018,21,Sam Kerridge,Carlton,0
2018,21,Sam Rowe,Carlton,0
2018,21,Jed Lamb,Carlton,0
2018,21,Nick Graham,Carlton,0
2018,21,Darcy Lang,Carlton,0
2018,21,Ciaran Byrne,Carlton,0
2018,21,Caleb Marchbank,Carlton,0
2018,21,Charlie Curnow,Carlton,0
2018,21,Jack Silvagni,Carlton,0
2018,21,Sam Petrevski-Seton,Carlton,0
2018,21,Jarrod Pickett,Carlton,0
2018,21,Cameron Polson,Carlton,0
2018,21,Harry McKay,Carlton,0
2018,21,Paddy Dow,Carlton,0
2018,21,Lochie O'Brien,Carlton,0
2018,21,Taylor Adams,Collingwood,10
2018,21,Jack Crisp,Collingwood,7
2018,21,Brodie Grundy,Collingwood,4
2018,21,Jordan De Goey,Collingwood,3
2018,21,Scott Pendlebury,Collingwood,2
2018,21,Levi Greenwood,Collingwood,2
2018,21,Travis Varcoe,Collingwood,0
2018,21,Chris Mayne,Collingwood,0
2018,21,Steele Sidebottom,Collingwood,0
2018,21,Will Hoskin-Elliott,Collingwood,0
2018,21,Josh Thomas,Collingwood,0
2018,21,Adam Oxley,Collingwood,0
2018,21,Tom Langdon,Collingwood,0
2018,21,James Aish,Collingwood,0
2018,21,Brayden Maynard,Collingwood,0
2018,21,Mason Cox,Collingwood,0
2018,21,Tom Phillips,Collingwood,0
2018,21,Sam Murray,Collingwood,0
2018,21,Jaidyn Stephenson,Collingwood,0
2018,21,Brody Mihocek,Collingwood,0
2018,21,Brayden Sier,Collingwood,0
2018,21,Jack Madgen,Collingwood,0
2018,21,Anthony McDonald-Tipungwuti,Essendon,10
2018,21,Zach Merrett,Essendon,5
2018,21,David Myers,Essendon,4
2018,21,Dyson Heppell,Essendon,3
2018,21,Conor McKenna,Essendon,2
2018,21,Andrew McGrath,Essendon,1
2018,21,Brendon Goddard,Essendon,0
2018,21,Tom Bellchambers,Essendon,0
2018,21,Cale Hooker,Essendon,0
2018,21,Michael Hurley,Essendon,0
2018,21,David Zaharakis,Essendon,0
2018,21,Travis Colyer,Essendon,0
2018,21,Mitch Brown,Essendon,0
2018,21,Devon Smith,Essendon,0
2018,21,Mark Baguley,Essendon,0
2018,21,Jake Stringer,Essendon,0
2018,21,Orazio Fantasia,Essendon,0
2018,21,Adam Saad,Essendon,0
2018,21,Kyle Langford,Essendon,0
2018,21,Darcy Parish,Essendon,0
2018,21,Aaron Francis,Essendon,0
2018,21,Ben McNiece,Essendon,0
2018,21,Lachie Neale,Fremantle,10
2018,21,David Mundy,Fremantle,7
2018,21,Nathan Wilson,Fremantle,5
2018,21,Ed Langdon,Fremantle,2
2018,21,Michael Johnson,Fremantle,0
2018,21,Michael Walters,Fremantle,0
2018,21,Hayden Ballantyne,Fremantle,0
2018,21,Bradley Hill,Fremantle,0
2018,21,Tommy Sheridan,Fremantle,0
2018,21,Matt Taberner,Fremantle,0
2018,21,Shane Kersten,Fremantle,0
2018,21,Cam McCarthy,Fremantle,0
2018,21,Alex Pearce,Fremantle,0
2018,21,Brady Grey,Fremantle,0
2018,21,Luke Ryan,Fremantle,0
2018,21,Brennan Cox,Fremantle,0
2018,21,Sean Darcy,Fremantle,0
2018,21,Ryan Nyhuis,Fremantle,0
2018,21,Adam Cerra,Fremantle,0
2018,21,Taylin Duman,Fremantle,0
2018,21,Stefan Giro,Fremantle,0
2018,21,Sam Switkowski,Fremantle,0
2018,21,Patrick Dangerfield,Geelong,10
2018,21,Gary Ablett,Geelong,3
2018,21,Joel Selwood,Geelong,0
2018,21,Tom Hawkins,Geelong,0
2018,21,Lachie Henderson,Geelong,0
2018,21,Scott Selwood,Geelong,0
2018,21,Mitch Duncan,Geelong,0
2018,21,Rhys Stanley,Geelong,0
2018,21,Daniel Menzel,Geelong,0
2018,21,Cameron Guthrie,Geelong,0
2018,21,Zach Tuohy,Geelong,0
2018,21,Mark Blicavs,Geelong,0
2018,21,Jake Kolodjashnij,Geelong,0
2018,21,Sam Menegola,Geelong,0
2018,21,Brandan Parfitt,Geelong,0
2018,21,Tom Stewart,Geelong,0
2018,21,James Parsons,Geelong,0
2018,21,Mark O'Connor,Geelong,0
2018,21,Lachie Fogarty,Geelong,0
2018,21,Tim Kelly,Geelong,0
2018,21,Jack Henry,Geelong,0
2018,21,Quinton Narkle,Geelong,0
2018,21,Michael Rischitelli,Gold Coast,0
2018,21,Jarrod Harbrow,Gold Coast,0
2018,21,Pearce Hanley,Gold Coast,0
2018,21,David Swallow,Gold Coast,0
2018,21,Steven May,Gold Coast,0
2018,21,Jarryd Lyons,Gold Coast,0
2018,21,Aaron Young,Gold Coast,0
2018,21,Alex Sexton,Gold Coast,0
2018,21,Jarrod Witts,Gold Coast,0
2018,21,Kade Kolodjashnij,Gold Coast,0
2018,21,Nick Holman,Gold Coast,0
2018,21,Jack Leslie,Gold Coast,0
2018,21,Touk Miller,Gold Coast,0
2018,21,Lachie Weller,Gold Coast,0
2018,21,Callum Ah Chee,Gold Coast,0
2018,21,Jesse Joyce,Gold Coast,0
2018,21,Brayden Fiorini,Gold Coast,0
2018,21,Ben Ainsworth,Gold Coast,0
2018,21,Jack Bowes,Gold Coast,0
2018,21,Will Brodie,Gold Coast,0
2018,21,Brayden Crossley,Gold Coast,0
2018,21,Wil Powell,Gold Coast,0
2018,21,Lachie Whitfield,Greater Western Sydney,10
2018,21,Callan Ward,Greater Western Sydney,5
2018,21,Harry Himmelberg,Greater Western Sydney,5
2018,21,Rory Lobb,Greater Western Sydney,2
2018,21,Ryan Griffen,Greater Western Sydney,0
2018,21,Heath Shaw,Greater Western Sydney,0
2018,21,Sam J. Reid,Greater Western Sydney,0
2018,21,Phil Davis,Greater Western Sydney,0
2018,21,Lachlan Keeffe,Greater Western Sydney,0
2018,21,Jeremy Cameron,Greater Western Sydney,0
2018,21,Stephen Coniglio,Greater Western Sydney,0
2018,21,Adam Kennedy,Greater Western Sydney,0
2018,21,Dylan Shiel,Greater Western Sydney,0
